"Step","run_1k_episodes_mstep30 - val-reward","run_1k_episodes_mstep30 - val-reward__MIN","run_1k_episodes_mstep30 - val-reward__MAX"
"14814","0.41761083035704116","0.41761083035704116","0.41761083035704116"
"14848","0.3517849160040109","0.3517849160040109","0.3517849160040109"
"14882","0.41107265766151735","0.41107265766151735","0.41107265766151735"
"14916","0.47542325272662916","0.47542325272662916","0.47542325272662916"
"14950","0.27106313023363765","0.27106313023363765","0.27106313023363765"
"14984","0.4221411320556065","0.4221411320556065","0.4221411320556065"
"15018","0.5213816200594366","0.5213816200594366","0.5213816200594366"
"15052","0.5361394692563292","0.5361394692563292","0.5361394692563292"
"15086","0.34477528524484935","0.34477528524484935","0.34477528524484935"
"15120","0.4057652233696494","0.4057652233696494","0.4057652233696494"
"15154","0.23290002299440307","0.23290002299440307","0.23290002299440307"
"15188","0.42221823585248147","0.42221823585248147","0.42221823585248147"
"15222","0.4358633861810484","0.4358633861810484","0.4358633861810484"
"15256","0.2718651901011102","0.2718651901011102","0.2718651901011102"
"15290","0.3190513611425288","0.3190513611425288","0.3190513611425288"
"15324","0.42807413234319797","0.42807413234319797","0.42807413234319797"
"15358","0.39224351859063206","0.39224351859063206","0.39224351859063206"
"15392","0.43318378489860904","0.43318378489860904","0.43318378489860904"
"15426","0.43185271116568885","0.43185271116568885","0.43185271116568885"
"15460","0.3277256107905535","0.3277256107905535","0.3277256107905535"
"15494","0.2947567906347304","0.2947567906347304","0.2947567906347304"
"15528","0.46894007372495866","0.46894007372495866","0.46894007372495866"
"15562","0.363551637230957","0.363551637230957","0.363551637230957"
"15596","0.5368559378706986","0.5368559378706986","0.5368559378706986"
"15630","0.41620206804942345","0.41620206804942345","0.41620206804942345"
"15664","0.33379224026354787","0.33379224026354787","0.33379224026354787"
"15698","0.3998085051525329","0.3998085051525329","0.3998085051525329"
"15732","0.3220830171396006","0.3220830171396006","0.3220830171396006"
"15766","0.44903410738392724","0.44903410738392724","0.44903410738392724"
"15800","0.25101210249437633","0.25101210249437633","0.25101210249437633"
"15834","0.42851053064777256","0.42851053064777256","0.42851053064777256"
"15868","0.31380229364905826","0.31380229364905826","0.31380229364905826"
"15902","0.39342098591238983","0.39342098591238983","0.39342098591238983"
"15936","0.45693878972382135","0.45693878972382135","0.45693878972382135"
"15970","0.4109174075165763","0.4109174075165763","0.4109174075165763"
"16004","0.3508627353831751","0.3508627353831751","0.3508627353831751"
"16038","0.5426154668065736","0.5426154668065736","0.5426154668065736"
"16072","0.31703739069065157","0.31703739069065157","0.31703739069065157"
"16106","0.4577696166423105","0.4577696166423105","0.4577696166423105"
"16140","0.46298091888060205","0.46298091888060205","0.46298091888060205"
"16174","0.4432546386482305","0.4432546386482305","0.4432546386482305"
"16208","0.3759986096229487","0.3759986096229487","0.3759986096229487"
"16242","0.4180438557679333","0.4180438557679333","0.4180438557679333"
"16276","0.41070939153918734","0.41070939153918734","0.41070939153918734"
"16310","0.3801493331085213","0.3801493331085213","0.3801493331085213"
"16344","0.3594672499973759","0.3594672499973759","0.3594672499973759"
"16378","0.38204461438114007","0.38204461438114007","0.38204461438114007"
"16412","0.4375126435452887","0.4375126435452887","0.4375126435452887"
"16446","0.4579725704373769","0.4579725704373769","0.4579725704373769"
"16480","0.4908156929908107","0.4908156929908107","0.4908156929908107"
"16514","0.47023801936307197","0.47023801936307197","0.47023801936307197"
"16548","0.49468744471442666","0.49468744471442666","0.49468744471442666"
"16582","0.44921310774235096","0.44921310774235096","0.44921310774235096"
"16616","0.4975811690332013","0.4975811690332013","0.4975811690332013"
"16650","0.5404306803346829","0.5404306803346829","0.5404306803346829"
"16684","0.4182716983106058","0.4182716983106058","0.4182716983106058"
"16718","0.5596484995943404","0.5596484995943404","0.5596484995943404"
"16752","0.5150017243156567","0.5150017243156567","0.5150017243156567"
"16786","0.4627505831889322","0.4627505831889322","0.4627505831889322"
"16820","0.3765429644940685","0.3765429644940685","0.3765429644940685"
"16854","0.42352301549710747","0.42352301549710747","0.42352301549710747"
"16888","0.4909506852697745","0.4909506852697745","0.4909506852697745"
"16922","0.220637447379184","0.220637447379184","0.220637447379184"
"16956","0.4124933159200737","0.4124933159200737","0.4124933159200737"
"16990","0.3580766156702877","0.3580766156702877","0.3580766156702877"
"17024","0.3976518507287456","0.3976518507287456","0.3976518507287456"
"17058","0.47187326331423796","0.47187326331423796","0.47187326331423796"
"17092","0.42058058870552467","0.42058058870552467","0.42058058870552467"
"17126","0.4212963533991463","0.4212963533991463","0.4212963533991463"
"17160","0.4990036012161035","0.4990036012161035","0.4990036012161035"
"17194","0.5014203125856144","0.5014203125856144","0.5014203125856144"
"17228","0.5604062944375521","0.5604062944375521","0.5604062944375521"
"17262","0.24674777008823934","0.24674777008823934","0.24674777008823934"
"17296","0.4729713699852656","0.4729713699852656","0.4729713699852656"
"17330","0.482471426341732","0.482471426341732","0.482471426341732"
"17364","0.4267584136568834","0.4267584136568834","0.4267584136568834"
"17398","0.35369251547326747","0.35369251547326747","0.35369251547326747"
"17432","0.2567946637222054","0.2567946637222054","0.2567946637222054"
"17466","0.47308953722344044","0.47308953722344044","0.47308953722344044"
"17500","0.3308401147209092","0.3308401147209092","0.3308401147209092"
"17534","0.5996943754046385","0.5996943754046385","0.5996943754046385"
"17568","0.3374649058484316","0.3374649058484316","0.3374649058484316"
"17602","0.4380436821933545","0.4380436821933545","0.4380436821933545"
"17636","0.3988142628334484","0.3988142628334484","0.3988142628334484"
"17670","0.47714330321464266","0.47714330321464266","0.47714330321464266"
"17704","0.4558932019999767","0.4558932019999767","0.4558932019999767"
"17738","0.47568992501873536","0.47568992501873536","0.47568992501873536"
"17772","0.2724963990460573","0.2724963990460573","0.2724963990460573"
"17806","0.24763080648078803","0.24763080648078803","0.24763080648078803"
"17840","0.37230902498618823","0.37230902498618823","0.37230902498618823"
"17874","0.3673192165398007","0.3673192165398007","0.3673192165398007"
"17908","0.5207369750497864","0.5207369750497864","0.5207369750497864"
"17942","0.4390706359465088","0.4390706359465088","0.4390706359465088"
"17976","0.4185002100680036","0.4185002100680036","0.4185002100680036"
"18010","0.3616192700813177","0.3616192700813177","0.3616192700813177"
"18044","0.5264091054860384","0.5264091054860384","0.5264091054860384"
"18078","0.580717161275909","0.580717161275909","0.580717161275909"
"18112","0.41008261896464565","0.41008261896464565","0.41008261896464565"
"18146","0.3375686944233134","0.3375686944233134","0.3375686944233134"
"18180","0.38129981885710706","0.38129981885710706","0.38129981885710706"
"18214","0.39122019757644616","0.39122019757644616","0.39122019757644616"
"18248","0.4393315305077748","0.4393315305077748","0.4393315305077748"
"18282","0.5184022704867638","0.5184022704867638","0.5184022704867638"
"18316","0.4911145189811928","0.4911145189811928","0.4911145189811928"
"18350","0.4575417085401199","0.4575417085401199","0.4575417085401199"
"18384","0.37850499903995055","0.37850499903995055","0.37850499903995055"
"18418","0.4202823915122063","0.4202823915122063","0.4202823915122063"
"18452","0.4469116321396063","0.4469116321396063","0.4469116321396063"
"18486","0.39919549832514134","0.39919549832514134","0.39919549832514134"
"18520","0.4528989421441842","0.4528989421441842","0.4528989421441842"
"18554","0.45993246297226836","0.45993246297226836","0.45993246297226836"
"18588","0.45620885302595543","0.45620885302595543","0.45620885302595543"
"18622","0.5996959677683382","0.5996959677683382","0.5996959677683382"
"18656","0.5842928765571936","0.5842928765571936","0.5842928765571936"
"18690","0.45079465829993576","0.45079465829993576","0.45079465829993576"
"18724","0.28396916319168514","0.28396916319168514","0.28396916319168514"
"18758","0.5792329409664545","0.5792329409664545","0.5792329409664545"
"18792","0.31760216916382417","0.31760216916382417","0.31760216916382417"
"18826","0.5568208148698465","0.5568208148698465","0.5568208148698465"
"18860","0.5025298300155769","0.5025298300155769","0.5025298300155769"
"18894","0.4572973840360542","0.4572973840360542","0.4572973840360542"
"18928","0.5003710980043014","0.5003710980043014","0.5003710980043014"
"18962","0.39805013367912273","0.39805013367912273","0.39805013367912273"
"18996","0.337617872762586","0.337617872762586","0.337617872762586"
"19030","0.3956082791510176","0.3956082791510176","0.3956082791510176"
"19064","0.4236953837405077","0.4236953837405077","0.4236953837405077"
"19098","0.45155602628602604","0.45155602628602604","0.45155602628602604"
"19132","0.4505063253074464","0.4505063253074464","0.4505063253074464"
"19166","0.4364113009543125","0.4364113009543125","0.4364113009543125"
"19200","0.4029912347792753","0.4029912347792753","0.4029912347792753"
"19234","0.5888855713216874","0.5888855713216874","0.5888855713216874"
"19268","0.3275652679110295","0.3275652679110295","0.3275652679110295"
"19302","0.5673386736703913","0.5673386736703913","0.5673386736703913"
"19336","0.4806412915341589","0.4806412915341589","0.4806412915341589"
"19370","0.4176387512182947","0.4176387512182947","0.4176387512182947"
"19404","0.5412987226530235","0.5412987226530235","0.5412987226530235"
"19438","0.45652424288462184","0.45652424288462184","0.45652424288462184"
"19472","0.35217448648674937","0.35217448648674937","0.35217448648674937"
"19506","0.33759371403415234","0.33759371403415234","0.33759371403415234"
"19540","0.3538244281370931","0.3538244281370931","0.3538244281370931"
"19574","0.5251646828761578","0.5251646828761578","0.5251646828761578"
"19608","0.30513568911607425","0.30513568911607425","0.30513568911607425"
"19642","0.345990623357763","0.345990623357763","0.345990623357763"
"19676","0.43174752383968457","0.43174752383968457","0.43174752383968457"
"19710","0.4134643760232301","0.4134643760232301","0.4134643760232301"
"19744","0.498842138120976","0.498842138120976","0.498842138120976"
"19778","0.5054109741426797","0.5054109741426797","0.5054109741426797"
"19812","0.5542476583971271","0.5542476583971271","0.5542476583971271"
"19846","0.4587811583524258","0.4587811583524258","0.4587811583524258"
"19880","0.4364941576336671","0.4364941576336671","0.4364941576336671"
"19914","0.497642762512756","0.497642762512756","0.497642762512756"
"19948","0.4198121716811505","0.4198121716811505","0.4198121716811505"
"19982","0.2828884319404648","0.2828884319404648","0.2828884319404648"
"20016","0.5273587453296984","0.5273587453296984","0.5273587453296984"
"20050","0.4438978414355034","0.4438978414355034","0.4438978414355034"
"20084","0.4211178054971101","0.4211178054971101","0.4211178054971101"
"20118","0.46338722730278076","0.46338722730278076","0.46338722730278076"
"20152","0.5824121471327327","0.5824121471327327","0.5824121471327327"
"20186","0.4315721428556925","0.4315721428556925","0.4315721428556925"
"20220","0.5059585327638918","0.5059585327638918","0.5059585327638918"
"20254","0.32203925473199285","0.32203925473199285","0.32203925473199285"
"20288","0.5041908523488717","0.5041908523488717","0.5041908523488717"
"20322","0.4261157921139986","0.4261157921139986","0.4261157921139986"
"20356","0.30578081530596446","0.30578081530596446","0.30578081530596446"
"20390","0.34440324249680215","0.34440324249680215","0.34440324249680215"
"20424","0.417141017218371","0.417141017218371","0.417141017218371"
"20458","0.458146028921083","0.458146028921083","0.458146028921083"
"20492","0.45994844537325147","0.45994844537325147","0.45994844537325147"
"20526","0.463593419489345","0.463593419489345","0.463593419489345"
"20560","0.5359185456883724","0.5359185456883724","0.5359185456883724"
"20594","0.430915847798774","0.430915847798774","0.430915847798774"
"20628","0.4796402901187616","0.4796402901187616","0.4796402901187616"
"20662","0.5226807624435229","0.5226807624435229","0.5226807624435229"
"20696","0.49852184335630706","0.49852184335630706","0.49852184335630706"
"20730","0.324682940177257","0.324682940177257","0.324682940177257"
"20764","0.4502559157152241","0.4502559157152241","0.4502559157152241"
"20798","0.4001456800433312","0.4001456800433312","0.4001456800433312"
"20832","0.5503780276357819","0.5503780276357819","0.5503780276357819"
"20866","0.4175394803887266","0.4175394803887266","0.4175394803887266"
"20900","0.5431396972353093","0.5431396972353093","0.5431396972353093"
"20934","0.5264294369721051","0.5264294369721051","0.5264294369721051"
"20968","0.2839675889537912","0.2839675889537912","0.2839675889537912"
"21002","0.4220671638453772","0.4220671638453772","0.4220671638453772"
"21036","0.37699154102505505","0.37699154102505505","0.37699154102505505"
"21070","0.35173873552782137","0.35173873552782137","0.35173873552782137"
"21104","0.42892571550520514","0.42892571550520514","0.42892571550520514"
"21138","0.43932353519596457","0.43932353519596457","0.43932353519596457"
"21172","0.5073661212585643","0.5073661212585643","0.5073661212585643"
"21206","0.6409819842346298","0.6409819842346298","0.6409819842346298"
"21240","0.360194461376309","0.360194461376309","0.360194461376309"
"21274","0.5276839994900718","0.5276839994900718","0.5276839994900718"
"21308","0.42152699407107447","0.42152699407107447","0.42152699407107447"
"21342","0.566057856564609","0.566057856564609","0.566057856564609"
"21376","0.5191396196592994","0.5191396196592994","0.5191396196592994"
"21410","0.30957639051326624","0.30957639051326624","0.30957639051326624"
"21444","0.43193416028957626","0.43193416028957626","0.43193416028957626"
"21478","0.4582179879918921","0.4582179879918921","0.4582179879918921"
"21512","0.4555410093836354","0.4555410093836354","0.4555410093836354"
"21546","0.5065183602675777","0.5065183602675777","0.5065183602675777"
"21580","0.4700499088768643","0.4700499088768643","0.4700499088768643"
"21614","0.5208861442172187","0.5208861442172187","0.5208861442172187"
"21648","0.6447341362941766","0.6447341362941766","0.6447341362941766"
"21682","0.3284804415700198","0.3284804415700198","0.3284804415700198"
"21716","0.42069155132596453","0.42069155132596453","0.42069155132596453"
"21750","0.33837253957591","0.33837253957591","0.33837253957591"
"21784","0.4883025062237449","0.4883025062237449","0.4883025062237449"
"21818","0.6324704062574048","0.6324704062574048","0.6324704062574048"
"21852","0.49047857198016537","0.49047857198016537","0.49047857198016537"
"21886","0.43825499129856543","0.43825499129856543","0.43825499129856543"
"21920","0.5416890703091436","0.5416890703091436","0.5416890703091436"
"21954","0.44065047333810065","0.44065047333810065","0.44065047333810065"
"21988","0.6006985717493849","0.6006985717493849","0.6006985717493849"
"22022","0.40495345370179","0.40495345370179","0.40495345370179"
"22056","0.5365583759612439","0.5365583759612439","0.5365583759612439"
"22090","0.2899022103689927","0.2899022103689927","0.2899022103689927"
"22124","0.5229186369520655","0.5229186369520655","0.5229186369520655"
"22158","0.541476251707806","0.541476251707806","0.541476251707806"
"22192","0.4729515773999197","0.4729515773999197","0.4729515773999197"
"22226","0.55510412597696","0.55510412597696","0.55510412597696"
"22260","0.49591231052048307","0.49591231052048307","0.49591231052048307"
"22294","0.620959235320739","0.620959235320739","0.620959235320739"
"22328","0.4391959449994894","0.4391959449994894","0.4391959449994894"
"22362","0.5182015606921765","0.5182015606921765","0.5182015606921765"
"22396","0.3791690763095276","0.3791690763095276","0.3791690763095276"
"22430","0.2504834817235945","0.2504834817235945","0.2504834817235945"
"22464","0.5124115985989824","0.5124115985989824","0.5124115985989824"
"22498","0.36817462667978657","0.36817462667978657","0.36817462667978657"
"22532","0.4243466653895324","0.4243466653895324","0.4243466653895324"
"22566","0.403683724829678","0.403683724829678","0.403683724829678"
"22600","0.505323321869357","0.505323321869357","0.505323321869357"
"22634","0.4638276309601708","0.4638276309601708","0.4638276309601708"
"22668","0.31451176089959915","0.31451176089959915","0.31451176089959915"
"22702","0.3688965373871243","0.3688965373871243","0.3688965373871243"
"22736","0.48442867069246026","0.48442867069246026","0.48442867069246026"
"22770","0.5581754739994934","0.5581754739994934","0.5581754739994934"
"22804","0.35796830445552685","0.35796830445552685","0.35796830445552685"
"22838","0.38935060583163006","0.38935060583163006","0.38935060583163006"
"22872","0.3229692937535757","0.3229692937535757","0.3229692937535757"
"22906","0.47406811081097316","0.47406811081097316","0.47406811081097316"
"22940","0.49956611686142294","0.49956611686142294","0.49956611686142294"
"22974","0.526992196582898","0.526992196582898","0.526992196582898"
"23008","0.3987156029289975","0.3987156029289975","0.3987156029289975"
"23042","0.5030318297885973","0.5030318297885973","0.5030318297885973"
"23076","0.6658244204490891","0.6658244204490891","0.6658244204490891"
"23110","0.6376381326574859","0.6376381326574859","0.6376381326574859"
"23144","0.43082024735020963","0.43082024735020963","0.43082024735020963"
"23178","0.5585427257550207","0.5585427257550207","0.5585427257550207"
"23212","0.6160002817779865","0.6160002817779865","0.6160002817779865"
"23246","0.5129117187096273","0.5129117187096273","0.5129117187096273"
"23280","0.43378680628962174","0.43378680628962174","0.43378680628962174"
"23314","0.6103076481385866","0.6103076481385866","0.6103076481385866"
"23348","0.7176931719562324","0.7176931719562324","0.7176931719562324"
"23382","0.644586062498029","0.644586062498029","0.644586062498029"
"23416","0.3934093150799714","0.3934093150799714","0.3934093150799714"
"23450","0.6883099801092815","0.6883099801092815","0.6883099801092815"
"23484","0.4629319398409848","0.4629319398409848","0.4629319398409848"
"23518","0.38500925411320663","0.38500925411320663","0.38500925411320663"
"23552","0.5363213253434306","0.5363213253434306","0.5363213253434306"
"23586","0.4542523538189556","0.4542523538189556","0.4542523538189556"
"23620","0.5267394262972777","0.5267394262972777","0.5267394262972777"
"23654","0.5105132057600613","0.5105132057600613","0.5105132057600613"
"23688","0.485600358506263","0.485600358506263","0.485600358506263"
"23722","0.45299144936814506","0.45299144936814506","0.45299144936814506"
"23756","0.42893700691490927","0.42893700691490927","0.42893700691490927"
"23790","0.4172569716089643","0.4172569716089643","0.4172569716089643"
"23824","0.5717588730236068","0.5717588730236068","0.5717588730236068"
"23858","0.4235967721693881","0.4235967721693881","0.4235967721693881"
"23892","0.4047509771314371","0.4047509771314371","0.4047509771314371"
"23926","0.5451015647093154","0.5451015647093154","0.5451015647093154"
"23960","0.3944613493479492","0.3944613493479492","0.3944613493479492"
"23994","0.27573849721622007","0.27573849721622007","0.27573849721622007"
"24028","0.5221027478179042","0.5221027478179042","0.5221027478179042"
"24062","0.4061747536431997","0.4061747536431997","0.4061747536431997"
"24096","0.48704158952606796","0.48704158952606796","0.48704158952606796"
"24130","0.7325158493702384","0.7325158493702384","0.7325158493702384"
"24164","0.4216962076030815","0.4216962076030815","0.4216962076030815"
"24198","0.4748461539729007","0.4748461539729007","0.4748461539729007"
"24232","0.5881287088434131","0.5881287088434131","0.5881287088434131"
"24266","0.36327891134487755","0.36327891134487755","0.36327891134487755"
"24300","0.592052931973384","0.592052931973384","0.592052931973384"
"24334","0.4245423511350756","0.4245423511350756","0.4245423511350756"
"24368","0.5006454559565449","0.5006454559565449","0.5006454559565449"
"24402","0.4104682072879014","0.4104682072879014","0.4104682072879014"
"24436","0.506724897715933","0.506724897715933","0.506724897715933"
"24470","0.4408912044681525","0.4408912044681525","0.4408912044681525"
"24504","0.5326709013232818","0.5326709013232818","0.5326709013232818"
"24538","0.21815709946090758","0.21815709946090758","0.21815709946090758"
"24572","0.42155172572717836","0.42155172572717836","0.42155172572717836"
"24606","0.4234284551588224","0.4234284551588224","0.4234284551588224"
"24640","0.5223462473209572","0.5223462473209572","0.5223462473209572"
"24674","0.6298338301983425","0.6298338301983425","0.6298338301983425"
"24708","0.5333649828482712","0.5333649828482712","0.5333649828482712"
"24742","0.5482306624187105","0.5482306624187105","0.5482306624187105"
"24776","0.326959866693813","0.326959866693813","0.326959866693813"
"24810","0.5435993338954493","0.5435993338954493","0.5435993338954493"
"24844","0.6200656836069243","0.6200656836069243","0.6200656836069243"
"24878","0.49969758795529623","0.49969758795529623","0.49969758795529623"
"24912","0.39978570347635634","0.39978570347635634","0.39978570347635634"
"24946","0.4702401517492361","0.4702401517492361","0.4702401517492361"
"24980","0.5880193941464095","0.5880193941464095","0.5880193941464095"
"25014","0.4247742909370557","0.4247742909370557","0.4247742909370557"
"25048","0.42181451597192604","0.42181451597192604","0.42181451597192604"
"25082","0.5747011639770588","0.5747011639770588","0.5747011639770588"
"25116","0.5161501222273152","0.5161501222273152","0.5161501222273152"
"25150","0.6337457293732486","0.6337457293732486","0.6337457293732486"
"25184","0.4604187562203392","0.4604187562203392","0.4604187562203392"
"25218","0.3798355405272538","0.3798355405272538","0.3798355405272538"
"25252","0.5607801748867521","0.5607801748867521","0.5607801748867521"
"25286","0.5068305079404682","0.5068305079404682","0.5068305079404682"
"25320","0.4430614576511065","0.4430614576511065","0.4430614576511065"
"25354","0.5485987161635748","0.5485987161635748","0.5485987161635748"
"25388","0.40605783993691164","0.40605783993691164","0.40605783993691164"
"25422","0.5840695904183831","0.5840695904183831","0.5840695904183831"
"25456","0.6738376768502587","0.6738376768502587","0.6738376768502587"
"25490","0.49224276843991466","0.49224276843991466","0.49224276843991466"
"25524","0.5429163765820361","0.5429163765820361","0.5429163765820361"
"25558","0.45696416608075086","0.45696416608075086","0.45696416608075086"
"25592","0.5500174004042963","0.5500174004042963","0.5500174004042963"
"25626","0.45554175581688705","0.45554175581688705","0.45554175581688705"
"25660","0.5493572111773576","0.5493572111773576","0.5493572111773576"
"25694","0.43575320468860995","0.43575320468860995","0.43575320468860995"
"25728","0.2810490529499554","0.2810490529499554","0.2810490529499554"
"25762","0.620755390472255","0.620755390472255","0.620755390472255"
"25796","0.4171421437395055","0.4171421437395055","0.4171421437395055"
"25830","0.45926458437226914","0.45926458437226914","0.45926458437226914"
"25864","0.6265627097250284","0.6265627097250284","0.6265627097250284"
"25898","0.3661435736733851","0.3661435736733851","0.3661435736733851"
"25932","0.5577118522879568","0.5577118522879568","0.5577118522879568"
"25966","0.3469495583594293","0.3469495583594293","0.3469495583594293"
"26000","0.4679434469299497","0.4679434469299497","0.4679434469299497"
"26034","0.5573074530164027","0.5573074530164027","0.5573074530164027"
"26068","0.46860421579149647","0.46860421579149647","0.46860421579149647"
"26102","0.5278079337202519","0.5278079337202519","0.5278079337202519"
"26136","0.5109909747162689","0.5109909747162689","0.5109909747162689"
"26170","0.3909441954941217","0.3909441954941217","0.3909441954941217"
"26204","0.5532952407041439","0.5532952407041439","0.5532952407041439"
"26238","0.38718768981745316","0.38718768981745316","0.38718768981745316"
"26272","0.4850679356055747","0.4850679356055747","0.4850679356055747"
"26306","0.6106649913601426","0.6106649913601426","0.6106649913601426"
"26340","0.49697881544763073","0.49697881544763073","0.49697881544763073"
"26374","0.2833263492830862","0.2833263492830862","0.2833263492830862"
"26408","0.6053521893133197","0.6053521893133197","0.6053521893133197"
"26442","0.49847834221016235","0.49847834221016235","0.49847834221016235"
"26476","0.5978178902945278","0.5978178902945278","0.5978178902945278"
"26510","0.47871330253631966","0.47871330253631966","0.47871330253631966"
"26544","0.4212067007789863","0.4212067007789863","0.4212067007789863"
"26578","0.38090352488495194","0.38090352488495194","0.38090352488495194"
"26612","0.5364911053667741","0.5364911053667741","0.5364911053667741"
"26646","0.4779071887540856","0.4779071887540856","0.4779071887540856"
"26680","0.5584645673177652","0.5584645673177652","0.5584645673177652"
"26714","0.4572099694875275","0.4572099694875275","0.4572099694875275"
"26748","0.6374332729363547","0.6374332729363547","0.6374332729363547"
"26782","0.4661195370865583","0.4661195370865583","0.4661195370865583"
"26816","0.41723008876894646","0.41723008876894646","0.41723008876894646"
"26850","0.5742801300143842","0.5742801300143842","0.5742801300143842"
"26884","0.22864162764267779","0.22864162764267779","0.22864162764267779"
"26918","0.3513496783802112","0.3513496783802112","0.3513496783802112"
"26952","0.6211413840487839","0.6211413840487839","0.6211413840487839"
"26986","0.4391405210757198","0.4391405210757198","0.4391405210757198"
"27020","0.5034103711701184","0.5034103711701184","0.5034103711701184"
"27054","0.37879768761391697","0.37879768761391697","0.37879768761391697"
"27088","0.3983693666744326","0.3983693666744326","0.3983693666744326"
"27122","0.40757768523875065","0.40757768523875065","0.40757768523875065"
"27156","0.688463286407743","0.688463286407743","0.688463286407743"
"27190","0.5652130395882923","0.5652130395882923","0.5652130395882923"
"27224","0.2891412819523119","0.2891412819523119","0.2891412819523119"
"27258","0.5849614115632078","0.5849614115632078","0.5849614115632078"
"27292","0.4633906323960799","0.4633906323960799","0.4633906323960799"
"27326","0.5606256520259377","0.5606256520259377","0.5606256520259377"
"27360","0.3827444752253806","0.3827444752253806","0.3827444752253806"
"27394","0.6194074213449493","0.6194074213449493","0.6194074213449493"
"27428","0.5701182534577695","0.5701182534577695","0.5701182534577695"
"27462","0.4289676368586999","0.4289676368586999","0.4289676368586999"
"27496","0.5816702607253178","0.5816702607253178","0.5816702607253178"
"27530","0.6136300060278933","0.6136300060278933","0.6136300060278933"
"27564","0.4955716175068979","0.4955716175068979","0.4955716175068979"
"27598","0.4464397677362288","0.4464397677362288","0.4464397677362288"
"27632","0.4760802170376352","0.4760802170376352","0.4760802170376352"
"27666","0.547224370558576","0.547224370558576","0.547224370558576"
"27700","0.487371701491639","0.487371701491639","0.487371701491639"
"27734","0.5705385662727273","0.5705385662727273","0.5705385662727273"
"27768","0.40130605075615583","0.40130605075615583","0.40130605075615583"
"27802","0.4814795053848255","0.4814795053848255","0.4814795053848255"
"27836","0.5331270731204446","0.5331270731204446","0.5331270731204446"
"27870","0.537002894084547","0.537002894084547","0.537002894084547"
"27904","0.49993360000199516","0.49993360000199516","0.49993360000199516"
"27938","0.5377592561459167","0.5377592561459167","0.5377592561459167"
"27972","0.39081417744421243","0.39081417744421243","0.39081417744421243"
"28006","0.5300063128753759","0.5300063128753759","0.5300063128753759"
"28040","0.5152490800518386","0.5152490800518386","0.5152490800518386"
"28074","0.2911878130827214","0.2911878130827214","0.2911878130827214"
"28108","0.49695059814660253","0.49695059814660253","0.49695059814660253"
"28142","0.5045554104540292","0.5045554104540292","0.5045554104540292"
"28176","0.44724276452895745","0.44724276452895745","0.44724276452895745"
"28210","0.47831824177320215","0.47831824177320215","0.47831824177320215"
"28244","0.4969639181608361","0.4969639181608361","0.4969639181608361"
"28278","0.5556742983135119","0.5556742983135119","0.5556742983135119"
"28312","0.41596356915259564","0.41596356915259564","0.41596356915259564"
"28346","0.460931724521686","0.460931724521686","0.460931724521686"
"28380","0.541769320423719","0.541769320423719","0.541769320423719"
"28414","0.23523264123174603","0.23523264123174603","0.23523264123174603"
"28448","0.37813331927389315","0.37813331927389315","0.37813331927389315"
"28482","0.48565205975413156","0.48565205975413156","0.48565205975413156"
"28516","0.5762366887264564","0.5762366887264564","0.5762366887264564"
"28550","0.30672136522847654","0.30672136522847654","0.30672136522847654"
"28584","0.5557494310476986","0.5557494310476986","0.5557494310476986"
"28618","0.48774069743320814","0.48774069743320814","0.48774069743320814"
"28652","0.5409781096921635","0.5409781096921635","0.5409781096921635"
"28686","0.5852700561063228","0.5852700561063228","0.5852700561063228"
"28720","0.4877432827024987","0.4877432827024987","0.4877432827024987"
"28754","0.4182021169929994","0.4182021169929994","0.4182021169929994"
"28788","0.5444405334117927","0.5444405334117927","0.5444405334117927"
"28822","0.6431555327663251","0.6431555327663251","0.6431555327663251"
"28856","0.6785630917961942","0.6785630917961942","0.6785630917961942"
"28890","0.33755039517656166","0.33755039517656166","0.33755039517656166"
"28924","0.6615204491968008","0.6615204491968008","0.6615204491968008"
"28958","0.465452546440273","0.465452546440273","0.465452546440273"
"28992","0.1897313716403329","0.1897313716403329","0.1897313716403329"
"29026","0.6727095184209544","0.6727095184209544","0.6727095184209544"
"29060","0.5460868772999099","0.5460868772999099","0.5460868772999099"
"29094","0.5157137640694628","0.5157137640694628","0.5157137640694628"
"29128","0.5496987611516153","0.5496987611516153","0.5496987611516153"
"29162","0.6181290718427249","0.6181290718427249","0.6181290718427249"
"29196","0.5061270569529936","0.5061270569529936","0.5061270569529936"
"29230","0.530176476622224","0.530176476622224","0.530176476622224"
"29264","0.44487792748383187","0.44487792748383187","0.44487792748383187"
"29298","0.6588969256694597","0.6588969256694597","0.6588969256694597"
"29332","0.4973712704460522","0.4973712704460522","0.4973712704460522"
"29366","0.47348133260045894","0.47348133260045894","0.47348133260045894"
"29400","0.5453774311668537","0.5453774311668537","0.5453774311668537"
"29434","0.5920883955495972","0.5920883955495972","0.5920883955495972"
"29468","0.5379897974789687","0.5379897974789687","0.5379897974789687"
"29502","0.5610112486625454","0.5610112486625454","0.5610112486625454"
"29536","0.6302236804927812","0.6302236804927812","0.6302236804927812"
"29570","0.6097520170354915","0.6097520170354915","0.6097520170354915"
"29604","0.3992985930868413","0.3992985930868413","0.3992985930868413"
"29638","0.6482225720731893","0.6482225720731893","0.6482225720731893"
"29672","0.6455183259098042","0.6455183259098042","0.6455183259098042"
